	row_idx	variable	value
28443	545	155	1
28444	547	155	1
28445	550	155	1
28446	551	155	1
28447	553	155	1
28448	554	155	1
28449	555	155	1
28450	558	155	1
28451	559	155	1
28452	561	155	1
28453	562	155	1
28454	568	155	1
28455	570	155	1
28456	571	155	1
28457	574	155	1
28458	580	155	1
28459	581	155	1
28460	582	155	1
28461	584	155	1
28462	586	155	1
28463	591	155	1
28464	598	155	1
28465	605	155	1
28466	606	155	1
28467	609	155	1
28468	610	155	1
28469	612	155	1
28470	614	155	1
28471	615	155	1
28472	617	155	1
28473	619	155	1
28474	620	155	1
28475	621	155	1
28476	622	155	1
28477	623	155	1
28478	624	155	1
28479	626	155	1
28480	627	155	1
28481	629	155	1
28482	632	155	1
28483	638	155	1
28484	640	155	1
28485	653	155	1
28486	655	155	1
28487	657	155	1
28488	659	155	1
28489	660	155	1
28490	661	155	1
28491	662	155	1
28492	663	155	1
28493	665	155	1
28494	670	155	1
28495	671	155	1
28496	676	155	1
28497	681	155	1
28498	683	155	1
28499	686	155	1
28500	688	155	1
28501	698	155	1
28502	701	155	1
28503	703	155	1
28504	707	155	1
28505	708	155	1
28506	3	156	1
28507	15	156	1
28508	53	156	1
28509	54	156	1
28510	66	156	1
28511	83	156	1
28512	87	156	1
28513	89	156	1
28514	90	156	1
28515	100	156	1
28516	137	156	1
28517	141	156	1
28518	159	156	1
28519	169	156	1
28520	174	156	1
28521	190	156	1
28522	201	156	1
28523	204	156	1
28524	208	156	1
28525	210	156	1
28526	219	156	1
28527	225	156	1
28528	241	156	1
28529	274	156	1
28530	284	156	1
28531	301	156	1
28532	333	156	1
28533	356	156	1
28534	358	156	1
28535	364	156	1
28536	392	156	1
28537	425	156	1
28538	480	156	1
28539	485	156	1
28540	490	156	1
28541	502	156	1
28542	580	156	1
28543	582	156	1
28544	598	156	1
28545	619	156	1
28546	622	156	1
28547	623	156	1
28548	640	156	1
28549	670	156	1
28550	688	156	1
28551	698	156	1
28552	703	156	1
28553	3	157	1
28554	29	157	1
28555	53	157	1
28556	77	157	1
28557	87	157	1
28558	89	157	1
28559	98	157	1
28560	108	157	1
28561	121	157	1
28562	137	157	1
28563	139	157	1
28564	141	157	1
28565	142	157	1
28566	175	157	1
28567	182	157	1
28568	190	157	1
28569	210	157	1
28570	240	157	1
28571	269	157	1
28572	272	157	1
28573	281	157	1
28574	293	157	1
28575	301	157	1
28576	316	157	1
28577	333	157	1
28578	364	157	1
28579	385	157	1
28580	392	157	1
28581	425	157	1
28582	432	157	1
28583	443	157	1
28584	447	157	1
28585	460	157	1
28586	485	157	1
28587	551	157	1
28588	582	157	1
28589	586	157	1
28590	619	157	1
28591	632	157	1
28592	638	157	1
28593	653	157	1
28594	670	157	1
28595	15	158	1
28596	65	158	1
28597	74	158	1
28598	79	158	1
28599	87	158	1
28600	89	158	1
28601	98	158	1
28602	128	158	1
28603	137	158	1
28604	138	158	1
28605	182	158	1
28606	191	158	1
28607	201	158	1
28608	219	158	1
28609	241	158	1
28610	246	158	1
28611	252	158	1
28612	262	158	1
28613	274	158	1
28614	281	158	1
28615	301	158	1
28616	302	158	1
28617	306	158	1
28618	364	158	1
28619	365	158	1
28620	413	158	1
28621	432	158	1
28622	485	158	1
28623	510	158	1
28624	511	158	1
28625	517	158	1
28626	528	158	1
28627	553	158	1
28628	571	158	1
28629	574	158	1
28630	580	158	1
28631	582	158	1
28632	623	158	1
28633	640	158	1
28634	653	158	1
28635	655	158	1
28636	707	158	1
28637	1	159	1
28638	2	159	1
28639	3	159	1
28640	4	159	1
28641	6	159	1
28642	7	159	1
28643	9	159	1
28644	10	159	1
28645	11	159	1
28646	14	159	1
28647	15	159	1
28648	17	159	1
28649	18	159	1
28650	20	159	1
28651	24	159	1
28652	26	159	1
28653	29	159	1
28654	30	159	1
28655	31	159	1
28656	37	159	1
28657	38	159	1
28658	40	159	1
28659	41	159	1
28660	42	159	1
28661	47	159	1
28662	50	159	1
28663	52	159	1
28664	53	159	1
28665	54	159	1
28666	55	159	1
28667	56	159	1
28668	58	159	1
28669	60	159	1
28670	63	159	1
28671	66	159	1
28672	67	159	1
28673	69	159	1
28674	77	159	1
28675	78	159	1
28676	79	159	1
28677	85	159	1
28678	86	159	1
28679	87	159	1
28680	89	159	1
28681	90	159	1
28682	92	159	1
28683	94	159	1
28684	98	159	1
28685	100	159	1
28686	101	159	1
28687	103	159	1
28688	104	159	1
28689	105	159	1
28690	108	159	1
28691	112	159	1
28692	116	159	1
28693	119	159	1
28694	121	159	1
28695	123	159	1
28696	124	159	1
28697	133	159	1
28698	134	159	1
28699	135	159	1
28700	137	159	1
28701	141	159	1
28702	142	159	1
28703	143	159	1
28704	147	159	1
28705	148	159	1
28706	150	159	1
28707	154	159	1
28708	155	159	1
28709	159	159	1
28710	162	159	1
28711	164	159	1
28712	166	159	1
28713	169	159	1
28714	170	159	1
28715	173	159	1
28716	175	159	1
28717	176	159	1
28718	177	159	1
28719	178	159	1
28720	179	159	1
28721	180	159	1
28722	181	159	1
28723	182	159	1
28724	186	159	1
28725	189	159	1
28726	190	159	1
28727	191	159	1
28728	192	159	1
28729	197	159	1
28730	198	159	1
28731	201	159	1
28732	204	159	1
28733	206	159	1
28734	207	159	1
28735	208	159	1
28736	210	159	1
28737	211	159	1
28738	212	159	1
28739	218	159	1
28740	219	159	1
28741	221	159	1
28742	223	159	1
28743	226	159	1
28744	227	159	1
28745	228	159	1
28746	232	159	1
28747	233	159	1
28748	234	159	1
28749	235	159	1
28750	237	159	1
28751	238	159	1
28752	240	159	1
28753	241	159	1
28754	243	159	1
28755	244	159	1
28756	245	159	1
28757	246	159	1
28758	248	159	1
28759	249	159	1
28760	252	159	1
28761	253	159	1
28762	255	159	1
28763	256	159	1
28764	258	159	1
28765	260	159	1
28766	262	159	1
28767	263	159	1
28768	266	159	1
28769	268	159	1
28770	269	159	1
28771	272	159	1
28772	274	159	1
28773	276	159	1
28774	278	159	1
28775	279	159	1
28776	280	159	1
28777	281	159	1
28778	284	159	1
28779	285	159	1
28780	288	159	1
28781	290	159	1
28782	291	159	1
28783	293	159	1
28784	295	159	1
28785	296	159	1
28786	301	159	1
28787	302	159	1
28788	305	159	1
28789	306	159	1
28790	309	159	1
28791	313	159	1
28792	315	159	1
28793	316	159	1
28794	317	159	1
28795	319	159	1
28796	320	159	1
28797	323	159	1
28798	327	159	1
28799	328	159	1
28800	331	159	1
28801	334	159	1
28802	335	159	1
28803	341	159	1
28804	342	159	1
28805	343	159	1
28806	345	159	1
28807	348	159	1
28808	352	159	1
28809	353	159	1
28810	355	159	1
28811	356	159	1
28812	358	159	1
28813	359	159	1
28814	360	159	1
28815	364	159	1
28816	365	159	1
28817	366	159	1
28818	367	159	1
28819	369	159	1
28820	370	159	1
28821	372	159	1
28822	375	159	1
28823	376	159	1
28824	379	159	1
28825	380	159	1
28826	381	159	1
28827	382	159	1
28828	383	159	1
28829	384	159	1
28830	385	159	1
28831	389	159	1
28832	392	159	1
28833	396	159	1
28834	401	159	1
28835	402	159	1
28836	403	159	1
28837	404	159	1
28838	405	159	1
28839	406	159	1
28840	408	159	1
28841	409	159	1
28842	413	159	1
28843	419	159	1
28844	421	159	1
28845	423	159	1
28846	425	159	1
28847	428	159	1
28848	431	159	1
28849	432	159	1
28850	435	159	1
28851	442	159	1
28852	446	159	1
28853	447	159	1
28854	451	159	1
28855	452	159	1
28856	453	159	1
28857	454	159	1
28858	457	159	1
28859	458	159	1
28860	459	159	1
28861	464	159	1
28862	466	159	1
28863	468	159	1
28864	469	159	1
28865	470	159	1
28866	471	159	1
28867	476	159	1
28868	478	159	1
28869	480	159	1
28870	482	159	1
28871	484	159	1
28872	485	159	1
28873	487	159	1
28874	488	159	1
28875	489	159	1
28876	490	159	1
28877	491	159	1
28878	492	159	1
28879	493	159	1
28880	495	159	1
28881	497	159	1
28882	498	159	1
28883	500	159	1
28884	501	159	1
28885	502	159	1
28886	503	159	1
28887	504	159	1
28888	505	159	1
28889	508	159	1
28890	509	159	1
28891	510	159	1
28892	511	159	1
28893	517	159	1
28894	520	159	1
28895	522	159	1
28896	525	159	1
28897	527	159	1
28898	529	159	1
28899	531	159	1
28900	532	159	1
28901	533	159	1
28902	535	159	1
28903	538	159	1
28904	539	159	1
28905	541	159	1
28906	543	159	1
28907	544	159	1
28908	547	159	1
28909	549	159	1
28910	551	159	1
28911	553	159	1
28912	554	159	1
28913	555	159	1
28914	558	159	1
28915	561	159	1
28916	562	159	1
28917	565	159	1
28918	568	159	1
28919	570	159	1
28920	574	159	1
28921	577	159	1
28922	580	159	1
28923	582	159	1
28924	584	159	1
28925	586	159	1
28926	587	159	1
28927	590	159	1
28928	591	159	1
28929	593	159	1
28930	598	159	1
28931	605	159	1
28932	609	159	1
28933	610	159	1
28934	612	159	1
28935	613	159	1
28936	614	159	1
28937	615	159	1
28938	619	159	1
28939	620	159	1
28940	621	159	1
28941	623	159	1
28942	624	159	1
28943	626	159	1
28944	627	159	1
28945	629	159	1
28946	630	159	1
28947	632	159	1
28948	633	159	1
28949	640	159	1
28950	652	159	1
28951	653	159	1
28952	654	159	1
28953	657	159	1
28954	658	159	1
28955	659	159	1
28956	660	159	1
28957	661	159	1
28958	662	159	1
28959	663	159	1
28960	670	159	1
28961	671	159	1
28962	681	159	1
28963	682	159	1
28964	683	159	1
28965	686	159	1
28966	688	159	1
28967	703	159	1
28968	707	159	1
28969	708	159	1
28970	11	160	1
28971	53	160	1
28972	74	160	1
28973	87	160	1
28974	89	160	1
28975	91	160	1
28976	98	160	1
28977	165	160	1
28978	201	160	1
28979	210	160	1
28980	234	160	1
28981	240	160	1
28982	282	160	1
28983	286	160	1
28984	291	160	1
28985	301	160	1
28986	327	160	1
28987	364	160	1
28988	368	160	1
28989	466	160	1
28990	489	160	1
28991	531	160	1
28992	572	160	1
28993	582	160	1
28994	632	160	1
28995	683	160	1
28996	141	161	1
28997	306	161	1
28998	446	161	1
28999	551	161	1
29000	606	161	1
29001	660	161	1
29002	671	161	1
29003	1	162	1
29004	3	162	1
29005	7	162	1
29006	10	162	1
29007	11	162	1
29008	15	162	1
29009	20	162	1
29010	24	162	1
29011	26	162	1
29012	29	162	1
29013	41	162	1
29014	47	162	1
29015	53	162	1
29016	54	162	1
29017	59	162	1
29018	60	162	1
29019	62	162	1
29020	63	162	1
29021	67	162	1
29022	74	162	1
29023	77	162	1
29024	78	162	1
29025	81	162	1
29026	86	162	1
29027	87	162	1
29028	89	162	1
29029	94	162	1
29030	98	162	1
29031	100	162	1
29032	102	162	1
29033	121	162	1
29034	123	162	1
29035	124	162	1
29036	125	162	1
29037	134	162	1
29038	135	162	1
29039	137	162	1
29040	139	162	1
29041	141	162	1
29042	142	162	1
29043	147	162	1
29044	148	162	1
29045	153	162	1
29046	154	162	1
29047	159	162	1
29048	166	162	1
29049	170	162	1
29050	177	162	1
29051	179	162	1
29052	182	162	1
29053	190	162	1
29054	191	162	1
29055	201	162	1
29056	204	162	1
29057	206	162	1
29058	207	162	1
29059	208	162	1
29060	210	162	1
29061	216	162	1
29062	219	162	1
29063	223	162	1
29064	227	162	1
29065	228	162	1
29066	235	162	1
29067	240	162	1
29068	241	162	1
29069	243	162	1
29070	253	162	1
29071	262	162	1
29072	274	162	1
29073	278	162	1
29074	281	162	1
29075	282	162	1
29076	285	162	1
29077	286	162	1
29078	291	162	1
29079	301	162	1
29080	302	162	1
29081	307	162	1
29082	315	162	1
29083	316	162	1
29084	327	162	1
29085	334	162	1
29086	335	162	1
29087	342	162	1
29088	343	162	1
29089	345	162	1
29090	348	162	1
29091	355	162	1
29092	358	162	1
29093	359	162	1
29094	364	162	1
29095	369	162	1
29096	371	162	1
29097	382	162	1
29098	384	162	1
29099	390	162	1
29100	392	162	1
29101	396	162	1
29102	398	162	1
29103	403	162	1
29104	408	162	1
29105	409	162	1
29106	425	162	1
29107	432	162	1
29108	451	162	1
29109	454	162	1
29110	457	162	1
29111	458	162	1
29112	476	162	1
29113	478	162	1
29114	482	162	1
29115	485	162	1
29116	488	162	1
29117	497	162	1
29118	501	162	1
29119	503	162	1
29120	504	162	1
29121	508	162	1
29122	509	162	1
29123	510	162	1
29124	522	162	1
29125	524	162	1
29126	527	162	1
29127	529	162	1
29128	535	162	1
29129	541	162	1
29130	542	162	1
29131	544	162	1
29132	551	162	1
29133	553	162	1
29134	554	162	1
29135	555	162	1
29136	558	162	1
29137	562	162	1
29138	566	162	1
29139	570	162	1
29140	576	162	1
29141	580	162	1
29142	582	162	1
29143	584	162	1
29144	586	162	1
29145	596	162	1
29146	601	162	1
29147	607	162	1
29148	612	162	1
29149	615	162	1
29150	616	162	1
29151	619	162	1
29152	623	162	1
29153	629	162	1
29154	632	162	1
29155	653	162	1
29156	659	162	1
29157	660	162	1
29158	670	162	1
29159	671	162	1
29160	682	162	1
29161	698	162	1
29162	4	163	1
29163	11	163	1
29164	20	163	1
29165	24	163	1
29166	29	163	1
29167	41	163	1
29168	49	163	1
29169	63	163	1
29170	77	163	1
29171	86	163	1
29172	87	163	1
29173	89	163	1
29174	98	163	1
29175	100	163	1
29176	102	163	1
29177	121	163	1
29178	124	163	1
29179	137	163	1
29180	141	163	1
29181	148	163	1
29182	154	163	1
29183	164	163	1
29184	182	163	1
29185	186	163	1
29186	207	163	1
29187	210	163	1
29188	234	163	1
29189	241	163	1
29190	243	163	1
29191	266	163	1
29192	274	163	1
29193	281	163	1
29194	301	163	1
29195	302	163	1
29196	316	163	1
29197	330	163	1
29198	341	163	1
29199	353	163	1
29200	355	163	1
29201	358	163	1
29202	364	163	1
29203	385	163	1
29204	396	163	1
29205	413	163	1
29206	425	163	1
29207	469	163	1
29208	470	163	1
29209	485	163	1
29210	502	163	1
29211	509	163	1
29212	522	163	1
29213	529	163	1
29214	533	163	1
29215	539	163	1
29216	553	163	1
29217	561	163	1
29218	562	163	1
29219	582	163	1
29220	586	163	1
29221	606	163	1
29222	614	163	1
29223	623	163	1
29224	659	163	1
29225	670	163	1
29226	671	163	1
29227	680	163	1
29228	688	163	1
29229	708	163	1
29230	24	164	1
29231	290	164	1
29232	598	164	1
29233	24	165	1
29234	204	165	1
29235	223	165	1
29236	274	165	1
29237	510	165	1
29238	609	165	1
29239	3	166	1
29240	6	166	1
29241	11	166	1
29242	20	166	1
29243	24	166	1
29244	39	166	1
29245	40	166	1
29246	41	166	1
29247	53	166	1
29248	61	166	1
29249	63	166	1
29250	83	166	1
29251	87	166	1
29252	89	166	1
29253	98	166	1
29254	100	166	1
29255	101	166	1
29256	102	166	1
29257	103	166	1
29258	105	166	1
29259	121	166	1
29260	124	166	1
29261	134	166	1
29262	138	166	1
29263	141	166	1
29264	148	166	1
29265	166	166	1
29266	186	166	1
29267	201	166	1
29268	204	166	1
29269	207	166	1
29270	210	166	1
29271	227	166	1
29272	228	166	1
29273	233	166	1
29274	240	166	1
29275	243	166	1
29276	246	166	1
29277	262	166	1
29278	266	166	1
29279	274	166	1
29280	295	166	1
29281	296	166	1
29282	298	166	1
29283	301	166	1
29284	302	166	1
29285	305	166	1
29286	315	166	1
29287	327	166	1
29288	331	166	1
29289	341	166	1
29290	355	166	1
29291	364	166	1
29292	366	166	1
29293	367	166	1
29294	369	166	1
29295	370	166	1
29296	392	166	1
29297	403	166	1
29298	409	166	1
29299	413	166	1
29300	425	166	1
29301	427	166	1
29302	432	166	1
29303	464	166	1
29304	470	166	1
29305	478	166	1
29306	483	166	1
29307	485	166	1
29308	487	166	1
29309	509	166	1
29310	517	166	1
29311	522	166	1
29312	529	166	1
29313	533	166	1
29314	544	166	1
29315	547	166	1
29316	553	166	1
29317	554	166	1
29318	555	166	1
29319	561	166	1
29320	562	166	1
29321	580	166	1
29322	582	166	1
29323	598	166	1
29324	613	166	1
29325	619	166	1
29326	621	166	1
29327	622	166	1
29328	623	166	1
29329	632	166	1
29330	653	166	1
29331	659	166	1
29332	11	167	1
29333	20	167	1
29334	121	167	1
29335	240	167	1
29336	298	167	1
29337	513	167	1
29338	523	167	1
29339	659	167	1
29340	19	168	1
29341	24	168	1
29342	53	168	1
29343	58	168	1
29344	63	168	1
29345	87	168	1
29346	99	168	1
29347	105	168	1
29348	111	168	1
29349	125	168	1
29350	219	168	1
29351	246	168	1
29352	257	168	1
29353	290	168	1
29354	293	168	1
29355	305	168	1
29356	382	168	1
29357	427	168	1
29358	454	168	1
29359	487	168	1
29360	505	168	1
29361	582	168	1
29362	584	168	1
29363	591	168	1
29364	615	168	1
29365	623	168	1
29366	624	168	1
29367	659	168	1
29368	674	168	1
29369	159	169	1
29370	219	169	1
29371	3	170	1
29372	4	170	1
29373	5	170	1
29374	10	170	1
29375	11	170	1
29376	14	170	1
29377	15	170	1
29378	19	170	1
29379	20	170	1
29380	24	170	1
29381	26	170	1
29382	29	170	1
29383	31	170	1
29384	34	170	1
29385	38	170	1
29386	41	170	1
29387	52	170	1
29388	53	170	1
29389	54	170	1
29390	55	170	1
29391	58	170	1
29392	63	170	1
29393	66	170	1
29394	77	170	1
29395	83	170	1
29396	86	170	1
29397	87	170	1
29398	88	170	1
29399	89	170	1
29400	90	170	1
29401	94	170	1
29402	95	170	1
29403	98	170	1
29404	100	170	1
29405	101	170	1
29406	102	170	1
29407	105	170	1
29408	115	170	1
29409	121	170	1
29410	123	170	1
29411	135	170	1
29412	136	170	1
29413	137	170	1
29414	139	170	1
29415	141	170	1
29416	143	170	1
29417	144	170	1
29418	146	170	1
29419	148	170	1
29420	152	170	1
29421	154	170	1
29422	157	170	1
29423	159	170	1
29424	161	170	1
29425	162	170	1
29426	170	170	1
29427	175	170	1
29428	176	170	1
29429	178	170	1
29430	182	170	1
29431	185	170	1
29432	186	170	1
29433	190	170	1
29434	191	170	1
29435	204	170	1
29436	206	170	1
29437	208	170	1
29438	210	170	1
29439	211	170	1
29440	216	170	1
29441	219	170	1
29442	220	170	1
29443	221	170	1
29444	223	170	1
29445	226	170	1
29446	227	170	1
29447	232	170	1
29448	233	170	1
29449	234	170	1
29450	237	170	1
29451	240	170	1
29452	241	170	1
29453	243	170	1
29454	246	170	1
29455	252	170	1
29456	256	170	1
29457	262	170	1
29458	263	170	1
29459	269	170	1
29460	272	170	1
29461	274	170	1
29462	278	170	1
29463	279	170	1
29464	281	170	1
29465	293	170	1
29466	296	170	1
29467	301	170	1
29468	302	170	1
29469	303	170	1
29470	306	170	1
29471	309	170	1
29472	315	170	1
29473	316	170	1
29474	318	170	1
29475	319	170	1
29476	330	170	1
29477	335	170	1
29478	337	170	1
29479	343	170	1
29480	345	170	1
29481	352	170	1
29482	353	170	1
29483	355	170	1
29484	356	170	1
29485	358	170	1
29486	359	170	1
29487	364	170	1
29488	365	170	1
29489	366	170	1
29490	369	170	1
29491	370	170	1
29492	375	170	1
29493	382	170	1
29494	383	170	1
29495	385	170	1
29496	392	170	1
29497	396	170	1
29498	397	170	1
29499	402	170	1
29500	403	170	1
29501	408	170	1
29502	409	170	1
29503	419	170	1
29504	425	170	1
29505	428	170	1
29506	429	170	1
29507	432	170	1
29508	433	170	1
29509	440	170	1
29510	452	170	1
29511	457	170	1
29512	470	170	1
29513	474	170	1
29514	478	170	1
29515	484	170	1
29516	485	170	1
29517	487	170	1
29518	498	170	1
29519	502	170	1
29520	504	170	1
29521	508	170	1
29522	509	170	1
29523	510	170	1
29524	511	170	1
29525	517	170	1
29526	518	170	1
29527	519	170	1
29528	522	170	1
29529	529	170	1
29530	530	170	1
29531	535	170	1
29532	537	170	1
29533	547	170	1
29534	549	170	1
29535	551	170	1
29536	552	170	1
29537	553	170	1
29538	555	170	1
29539	558	170	1
29540	559	170	1
29541	561	170	1
29542	562	170	1
29543	577	170	1
29544	578	170	1
29545	580	170	1
29546	581	170	1
29547	582	170	1
29548	584	170	1
29549	587	170	1
29550	590	170	1
29551	598	170	1
29552	601	170	1
29553	605	170	1
29554	612	170	1
29555	614	170	1
29556	615	170	1
29557	619	170	1
29558	623	170	1
29559	626	170	1
29560	629	170	1
29561	630	170	1
29562	632	170	1
29563	640	170	1
29564	653	170	1
29565	659	170	1
29566	660	170	1
29567	670	170	1
29568	671	170	1
29569	688	170	1
29570	694	170	1
29571	1	171	1
29572	29	171	1
29573	35	171	1
29574	51	171	1
29575	53	171	1
29576	70	171	1
29577	77	171	1
29578	86	171	1
29579	101	171	1
29580	102	171	1
29581	105	171	1
29582	121	171	1
29583	126	171	1
29584	141	171	1
29585	149	171	1
29586	154	171	1
29587	161	171	1
29588	182	171	1
29589	185	171	1
29590	186	171	1
29591	190	171	1
29592	196	171	1
29593	204	171	1
29594	206	171	1
29595	207	171	1
29596	210	171	1
29597	229	171	1
29598	239	171	1
29599	240	171	1
29600	246	171	1
29601	258	171	1
29602	273	171	1
29603	274	171	1
29604	293	171	1
29605	301	171	1
29606	302	171	1
29607	303	171	1
29608	330	171	1
29609	341	171	1
29610	364	171	1
29611	382	171	1
29612	390	171	1
29613	392	171	1
29614	399	171	1
29615	401	171	1
29616	403	171	1
29617	408	171	1
29618	425	171	1
29619	432	171	1
29620	446	171	1
29621	458	171	1
29622	459	171	1
29623	466	171	1
29624	478	171	1
29625	485	171	1
29626	522	171	1
29627	542	171	1
29628	551	171	1
29629	553	171	1
29630	558	171	1
29631	586	171	1
29632	587	171	1
29633	598	171	1
29634	609	171	1
29635	617	171	1
29636	622	171	1
29637	623	171	1
29638	625	171	1
29639	627	171	1
29640	653	171	1
29641	662	171	1
29642	666	171	1
29643	670	171	1
29644	678	171	1
29645	3	172	1
29646	11	172	1
29647	15	172	1
29648	20	172	1
29649	24	172	1
29650	29	172	1
29651	34	172	1
29652	38	172	1
29653	41	172	1
29654	52	172	1
29655	53	172	1
29656	55	172	1
29657	63	172	1
29658	87	172	1
29659	89	172	1
29660	90	172	1
29661	93	172	1
29662	95	172	1
29663	98	172	1
29664	100	172	1
29665	105	172	1
29666	115	172	1
29667	121	172	1
29668	134	172	1
29669	135	172	1
29670	141	172	1
29671	148	172	1
29672	150	172	1
29673	159	172	1
29674	170	172	1
29675	175	172	1
29676	186	172	1
29677	190	172	1
29678	204	172	1
29679	206	172	1
29680	210	172	1
29681	211	172	1
29682	219	172	1
29683	235	172	1
29684	241	172	1
29685	243	172	1
29686	252	172	1
29687	260	172	1
29688	262	172	1
29689	272	172	1
29690	274	172	1
29691	278	172	1
29692	293	172	1
29693	301	172	1
29694	302	172	1
29695	306	172	1
29696	307	172	1
29697	315	172	1
29698	319	172	1
29699	337	172	1
29700	353	172	1
29701	364	172	1
29702	369	172	1
29703	392	172	1
29704	401	172	1
29705	402	172	1
29706	425	172	1
29707	428	172	1
29708	432	172	1
29709	433	172	1
29710	440	172	1
29711	452	172	1
29712	478	172	1
29713	484	172	1
29714	485	172	1
29715	493	172	1
29716	502	172	1
29717	509	172	1
29718	511	172	1
29719	522	172	1
29720	537	172	1
29721	547	172	1
29722	549	172	1
29723	551	172	1
29724	553	172	1
29725	559	172	1
29726	578	172	1
29727	580	172	1
29728	582	172	1
29729	584	172	1
29730	587	172	1
29731	596	172	1
29732	612	172	1
29733	614	172	1
29734	619	172	1
29735	621	172	1
29736	623	172	1
29737	640	172	1
29738	659	172	1
29739	660	172	1
29740	662	172	1
29741	671	172	1
29742	688	172	1
29743	703	172	1
29744	1	174	1
29745	3	174	1
29746	4	174	1
29747	5	174	1
29748	6	174	1
29749	10	174	1
29750	11	174	1
29751	15	174	1
29752	16	174	1
29753	18	174	1
29754	19	174	1
29755	20	174	1
29756	21	174	1
29757	24	174	1
29758	26	174	1
29759	30	174	1
29760	33	174	1
29761	34	174	1
29762	35	174	1
29763	38	174	1
29764	40	174	1
29765	41	174	1
29766	42	174	1
29767	44	174	1
29768	45	174	1
29769	46	174	1
29770	50	174	1
29771	51	174	1
29772	52	174	1
29773	53	174	1
29774	54	174	1
29775	58	174	1
29776	60	174	1
29777	63	174	1
29778	66	174	1
29779	67	174	1
29780	70	174	1
29781	77	174	1
29782	86	174	1
29783	87	174	1
29784	89	174	1
29785	91	174	1
29786	93	174	1
29787	94	174	1
29788	97	174	1
29789	98	174	1
29790	99	174	1
29791	100	174	1
29792	101	174	1
29793	102	174	1
29794	103	174	1
29795	105	174	1
29796	108	174	1
29797	110	174	1
29798	112	174	1
29799	117	174	1
29800	118	174	1
29801	121	174	1
29802	123	174	1
29803	124	174	1
29804	126	174	1
29805	129	174	1
29806	133	174	1
29807	134	174	1
29808	137	174	1
29809	139	174	1
29810	141	174	1
29811	142	174	1
29812	143	174	1
29813	144	174	1
29814	147	174	1
29815	148	174	1
29816	150	174	1
29817	154	174	1
29818	155	174	1
29819	159	174	1
29820	160	174	1
29821	162	174	1
29822	163	174	1
29823	164	174	1
29824	165	174	1
29825	166	174	1
29826	167	174	1
29827	170	174	1
29828	173	174	1
29829	174	174	1
29830	175	174	1
29831	180	174	1
29832	181	174	1
29833	182	174	1
29834	184	174	1
29835	186	174	1
29836	190	174	1
29837	191	174	1
29838	196	174	1
29839	197	174	1
29840	201	174	1
29841	203	174	1
29842	204	174	1
29843	206	174	1
29844	207	174	1
29845	208	174	1
29846	209	174	1
29847	210	174	1
29848	211	174	1
29849	216	174	1
29850	219	174	1
29851	221	174	1
29852	223	174	1
29853	226	174	1
29854	227	174	1
29855	228	174	1
29856	232	174	1
29857	235	174	1
29858	238	174	1
29859	240	174	1
29860	241	174	1
29861	243	174	1
29862	244	174	1
29863	252	174	1
29864	253	174	1
29865	255	174	1
29866	256	174	1
29867	258	174	1
29868	259	174	1
29869	260	174	1
29870	262	174	1
29871	263	174	1
29872	266	174	1
29873	268	174	1
29874	272	174	1
29875	274	174	1
29876	275	174	1
29877	276	174	1
29878	278	174	1
29879	279	174	1
29880	281	174	1
29881	283	174	1
29882	285	174	1
29883	288	174	1
29884	293	174	1
29885	295	174	1
29886	296	174	1
29887	300	174	1
29888	301	174	1
29889	302	174	1
29890	305	174	1
29891	306	174	1
29892	309	174	1
29893	313	174	1
29894	314	174	1
29895	315	174	1
29896	316	174	1
29897	317	174	1
29898	319	174	1
29899	323	174	1
29900	325	174	1
29901	327	174	1
29902	328	174	1
29903	330	174	1
29904	331	174	1
29905	333	174	1
29906	334	174	1
29907	335	174	1
29908	341	174	1
29909	342	174	1
29910	344	174	1
29911	346	174	1
29912	347	174	1
29913	348	174	1
29914	351	174	1
29915	352	174	1
29916	353	174	1
29917	355	174	1
29918	356	174	1
29919	359	174	1
29920	360	174	1
29921	362	174	1
29922	364	174	1
29923	365	174	1
29924	366	174	1
29925	367	174	1
29926	369	174	1
29927	370	174	1
29928	375	174	1
29929	376	174	1
29930	379	174	1
29931	380	174	1
29932	382	174	1
29933	383	174	1
29934	385	174	1
29935	389	174	1
29936	391	174	1
29937	392	174	1
29938	394	174	1
29939	396	174	1
29940	401	174	1
29941	402	174	1
29942	403	174	1
29943	404	174	1
29944	405	174	1
29945	406	174	1
29946	408	174	1
29947	409	174	1
29948	413	174	1
29949	419	174	1
29950	420	174	1
29951	422	174	1
29952	425	174	1
29953	429	174	1
29954	432	174	1
29955	434	174	1
29956	435	174	1
29957	436	174	1
29958	440	174	1
29959	442	174	1
29960	445	174	1
29961	446	174	1
29962	447	174	1
29963	451	174	1
29964	453	174	1
29965	454	174	1
29966	457	174	1
29967	458	174	1
29968	460	174	1
29969	464	174	1
29970	465	174	1
29971	466	174	1
29972	469	174	1
29973	470	174	1
29974	476	174	1
29975	477	174	1
29976	478	174	1
29977	482	174	1
29978	485	174	1
29979	487	174	1
29980	492	174	1
29981	494	174	1
29982	496	174	1
29983	497	174	1
29984	498	174	1
29985	500	174	1
29986	503	174	1
29987	506	174	1
29988	509	174	1
29989	510	174	1
29990	511	174	1
29991	517	174	1
29992	518	174	1
29993	519	174	1
29994	520	174	1
29995	522	174	1
29996	525	174	1
